headshot,player_id,player,position_group,team,games,targets,receptions,yards,tds,yards_per_reception,yac,air_yards,adot,catch_rate,yac_per_reception,epa,wpa,success_rate,epa_per_target,target_share,air_yards_share,wopr,name_team,full_pos
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub7mmdqtfzxnq9edsa2h",00-0033375,T.Patrick,WR,DET,4,10,8,140,0,17.5,48,128,12.8,0.8,6,5.917573081474984,-0.030297160148620605,0.7,0.5917573081474984,0.06535947712418301,0.11732355637030248,0.18016570514548624,T.Patrick (DET),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",00-0033439,P.Brown,TE,SEA,3,5,3,19,0,6.333333333333333,11,17,3.4,0.6,3.6666666666666665,-1.903147302636143,-0.02532358467578888,0.2,-0.38062946052722857,0.019762845849802372,0.01018573996405033,0.03677428674953879,P.Brown (SEA),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/olf4tixsulbplr0hkas5",00-0033460,J.Ross,WR,PHI,1,2,1,6,0,6,2,47,23.5,0.5,2,0.0889839306473732,0.0014601591974496841,0.5,0.0444919653236866,0.012738853503184714,0.038619556285949055,0.04614196965494141,J.Ross (PHI),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g38aikrr9weo8h1xpehu",00-0033536,M.Williams,WR,NYJ,5,20,10,145,0,14.5,19,249,12.45,0.5,1.9,10.40729581013396,0.055108994245529175,0.55,0.5203647905066979,0.08849557522123894,0.15951313260730302,0.2444025556569705,M.Williams (NYJ),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xchw7quzjszgrm6psbyg",00-0033555,M.Hollins,WR,BUF,6,21,8,81,2,10.125,27,277,13.19047619047619,0.38095238095238093,3.375,4.330560734320898,0.1671126799094964,0.42857142857142855,0.20621717782480464,0.1320754716981132,0.19971160778658975,0.33791133299778264,M.Hollins (BUF),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei",00-0033576,E.Saubert,TE,SF,3,5,4,50,0,12.5,14,57,11.4,0.8,3.5,0.6364442764930924,0.06505842506885529,0.8,0.1272888552986185,0.02702702702702703,0.03152654867256637,0.062609124611337,E.Saubert (SF),Receiver/Tight End
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mysdmg1kkmxc6cywb1jh",00-0033589,D.Moore,WR,CAR,4,9,5,44,0,8.8,11,68,7.555555555555555,0.5555555555555556,2.2,-5.829449940414634,0.0014516518276650459,0.5555555555555556,-0.6477166600460704,0.0430622009569378,0.044854881266490766,0.09599171832195023,D.Moore (CAR),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jeir99ccrbh5o9p9vn47",00-0033591,N.Brown,WR,WAS,4,20,13,169,0,13,34,194,9.7,0.65,2.6153846153846154,15.290450207633874,0.43551946990191936,0.75,0.7645225103816937,0.11695906432748537,0.1588861588861589,0.2866589077115393,N.Brown (WAS),Receiver/Tight End
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoituliieghtndjrzaz",00-0033857,J.Smith-Schuster,WR,KC,3,13,9,147,1,16.333333333333332,91,76,5.846153846153846,0.6923076923076923,10.11111111111111,2.821762470858613,0.22047456166779156,0.6153846153846154,0.2170586516045087,0.08074534161490683,0.09058402860548272,0.18452683244619816,J.Smith-Schuster (KC),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",00-0033858,J.Smith,TE,MIA,5,22,14,140,0,10,68,122,5.545454545454546,0.6363636363636364,4.857142857142857,1.6451513210442779,0.07409560959786177,0.5,0.07477960550201262,0.13496932515337423,0.1012448132780083,0.27332535702466715,J.Smith (MIA),Receiver/Tight End
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",00-0033881,E.Engram,TE,JAX,2,16,11,107,0,9.727272727272727,45,88,5.5,0.6875,4.090909090909091,-2.147422646768857,-0.027363640501862463,0.4375,-0.13421391542305355,0.07960199004975124,0.048834628190899,0.15358722480825615,E.Engram (JAX),Receiver/Tight End
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",00-0033885,D.Njoku,TE,CLE,3,17,10,89,0,8.9,68,59,3.4705882352941178,0.5882352941176471,6.8,-0.20988216920003455,-0.15894833020865917,0.23529411764705882,-0.012346009952943209,0.0845771144278607,0.040521978021978024,0.15523105625717568,D.Njoku (CLE),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",00-0033895,G.Everett,TE,CHI,5,8,5,22,0,4.4,26,16,2,0.625,5.2,-0.9904015599749982,-0.012293115258216858,0.125,-0.12380019499687478,0.039603960396039604,0.0106951871657754,0.06689257161010219,G.Everett (CHI),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sq7zwzcgrajuk0hwwph2",00-0033908,C.Kupp,WR,LA,2,28,18,147,1,8.166666666666666,65,195,6.964285714285714,0.6428571428571429,3.611111111111111,-2.3381633411731135,-0.22214727791502997,0.42857142857142855,-0.08350583361332549,0.15819209039548024,0.14840182648401826,0.34116941413203317,C.Kupp (LA),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/al7b3dzqhysgve7l5lke",00-0033921,C.Godwin,WR,TB,6,57,43,520,5,12.093023255813954,324,290,5.087719298245614,0.7543859649122807,7.534883720930233,33.41367176247792,0.9970819002369193,0.6666666666666666,0.5862047677627705,0.3,0.27514231499051234,0.6425996204933586,C.Godwin (TB),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifukozhqlo1728h3gjnp",00-0033943,J.Reynolds,WR,DEN,5,19,12,185,1,15.416666666666666,35,217,11.421052631578947,0.631578947368421,2.9166666666666665,11.731092823145445,0.1776709352997733,0.5789473684210527,0.6174259380602866,0.08444444444444445,0.1257242178447277,0.21467361915797606,J.Reynolds (DEN),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/opdpeoconvviwkufolxr",00-0034159,W.Dissly,TE,LAC,5,15,13,111,0,8.538461538461538,101,23,1.5333333333333334,0.8666666666666667,7.769230769230769,5.175914535328047,0.12433934211730957,0.6666666666666666,0.34506096902186983,0.11811023622047244,0.023760330578512397,0.19379758573566733,W.Dissly (LAC),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chajhumpfogd8effewe6",00-0034270,T.Conklin,TE,NYJ,6,31,19,191,0,10.052631578947368,105,158,5.096774193548387,0.6129032258064516,5.526315789473684,5.325647986726835,-0.10463598521891981,0.41935483870967744,0.17179509634602694,0.13716814159292035,0.10121716848174248,0.27660423032660025,T.Conklin (NYJ),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/voutjbaunuwmyp6ywy5n",00-0034272,M.Valdes-Scantling,WR,BUF,5,10,2,26,0,13,6,141,14.1,0.2,3,-6.290928097383585,-0.13856849311559927,0.2,-0.6290928097383585,0.06289308176100629,0.10165825522710886,0.16550040130048566,M.Valdes-Scantling (BUF),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",00-0034348,C.Sutton,WR,DEN,7,51,21,277,2,13.19047619047619,41,633,12.411764705882353,0.4117647058823529,1.9523809523809523,-4.430136655201682,-0.1813768805245688,0.4117647058823529,-0.08686542461179769,0.22666666666666666,0.3667439165701043,0.596720741599073,C.Sutton (DEN),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wfj54vhw1zxwwb3vdi61",00-0034351,D.Goedert,TE,PHI,5,30,24,301,0,12.541666666666666,167,183,6.1,0.8,6.958333333333333,10.726263072399888,0.6686684526503086,0.5333333333333333,0.3575421024133296,0.1910828025477707,0.15036976170912078,0.3918830370180406,D.Goedert (PHI),Receiver/Tight End
